scenario,policy,step_idx,cell_id,slice_id,kind,latency_ms,service_ratio,sla_met,isolated,suspicious,mission_critical,ai_enabled,deadline_missed
normal,throughput_first,4,cell-east,cell-east:background,background,6.8721,0.5497,False,False,False,False,False,False
normal,throughput_first,5,cell-west,cell-west:mission,mission_critical,3.1568,1.0,True,False,False,True,True,False
normal,throughput_first,5,cell-west,cell-west:ai-edge,ai_edge,3.1568,1.0,True,False,False,False,True,False
normal,throughput_first,5,cell-west,cell-west:broadband,broadband,3.8669,0.9165,True,False,False,False,False,False
normal,throughput_first,5,cell-west,cell-west:background,background,7.5022,0.4888,False,False,False,False,False,False
normal,throughput_first,5,cell-central,cell-central:mission,mission_critical,3.1568,1.0,True,False,False,True,True,False
normal,throughput_first,5,cell-central,cell-central:ai-edge,ai_edge,3.1568,1.0,True,False,False,False,True,False
normal,throughput_first,5,cell-central,cell-central:broadband,broadband,3.1568,1.0,True,False,False,False,False,False
normal,throughput_first,5,cell-central,cell-central:background,background,6.5509,0.6007,False,False,False,False,False,False
normal,throughput_first,5,cell-east,cell-east:mission,mission_critical,3.1568,1.0,True,False,False,True,True,False
normal,throughput_first,5,cell-east,cell-east:ai-edge,ai_edge,3.1568,1.0,True,False,False,False,True,False
normal,throughput_first,5,cell-east,cell-east:broadband,broadband,3.1568,1.0,True,False,False,False,False,False
normal,throughput_first,5,cell-east,cell-east:background,background,7.1024,0.5358,False,False,False,False,False,False
normal,throughput_first,6,cell-west,cell-west:mission,mission_critical,3.0522,1.0,True,False,False,True,True,False
normal,throughput_first,6,cell-west,cell-west:ai-edge,ai_edge,3.0522,1.0,True,False,False,False,True,False
normal,throughput_first,6,cell-west,cell-west:broadband,broadband,3.546,0.9419,True,False,False,False,False,False
normal,throughput_first,6,cell-west,cell-west:background,background,7.2822,0.5023,False,False,False,False,False,False
normal,throughput_first,6,cell-central,cell-central:mission,mission_critical,3.0522,1.0,True,False,False,True,True,False
normal,throughput_first,6,cell-central,cell-central:ai-edge,ai_edge,3.0522,1.0,True,False,False,False,True,False
normal,throughput_first,6,cell-central,cell-central:broadband,broadband,3.0522,1.0,True,False,False,False,False,False
normal,throughput_first,6,cell-central,cell-central:background,background,6.8127,0.5576,False,False,False,False,False,False
normal,throughput_first,6,cell-east,cell-east:mission,mission_critical,3.0522,1.0,True,False,False,True,True,False
normal,throughput_first,6,cell-east,cell-east:ai-edge,ai_edge,3.0522,1.0,True,False,False,False,True,False
normal,throughput_first,6,cell-east,cell-east:broadband,broadband,3.0522,1.0,True,False,False,False,False,False
normal,throughput_first,6,cell-east,cell-east:background,background,6.8182,0.5569,False,False,False,False,False,False
normal,throughput_first,7,cell-west,cell-west:mission,mission_critical,3.0483,1.0,True,False,False,True,True,False
normal,throughput_first,7,cell-west,cell-west:ai-edge,ai_edge,3.0483,1.0,True,False,False,False,True,False
normal,throughput_first,7,cell-west,cell-west:broadband,broadband,3.6601,0.928,True,False,False,False,False,False
normal,throughput_first,7,cell-west,cell-west:background,background,7.3413,0.4949,False,False,False,False,False,False
normal,throughput_first,7,cell-central,cell-central:mission,mission_critical,3.0483,1.0,True,False,False,True,True,False
normal,throughput_first,7,cell-central,cell-central:ai-edge,ai_edge,3.0483,1.0,True,False,False,False,True,False
normal,throughput_first,7,cell-central,cell-central:broadband,broadband,3.0483,1.0,True,False,False,False,False,False
normal,throughput_first,7,cell-central,cell-central:background,background,6.73,0.5669,False,False,False,False,False,False
normal,throughput_first,7,cell-east,cell-east:mission,mission_critical,3.0483,1.0,True,False,False,True,True,False
normal,throughput_first,7,cell-east,cell-east:ai-edge,ai_edge,3.0483,1.0,True,False,False,False,True,False
normal,throughput_first,7,cell-east,cell-east:broadband,broadband,3.0483,1.0,True,False,False,False,False,False
normal,throughput_first,7,cell-east,cell-east:background,background,6.3281,0.6141,False,False,False,False,False,False
normal,throughput_first,8,cell-west,cell-west:mission,mission_critical,3.0522,1.0,True,False,False,True,True,False
normal,throughput_first,8,cell-west,cell-west:ai-edge,ai_edge,3.0522,1.0,True,False,False,False,True,False
normal,throughput_first,8,cell-west,cell-west:broadband,broadband,3.5216,0.9448,True,False,False,False,False,False
normal,throughput_first,8,cell-west,cell-west:background,background,7.2692,0.5039,False,False,False,False,False,False
normal,throughput_first,8,cell-central,cell-central:mission,mission_critical,3.0522,1.0,True,False,False,True,True,False
normal,throughput_first,8,cell-central,cell-central:ai-edge,ai_edge,3.0522,1.0,True,False,False,False,True,False
normal,throughput_first,8,cell-central,cell-central:broadband,broadband,3.2577,0.9758,True,False,False,False,False,False
normal,throughput_first,8,cell-central,cell-central:background,background,7.1285,0.5204,False,False,False,False,False,False
normal,throughput_first,8,cell-east,cell-east:mission,mission_critical,3.0522,1.0,True,False,False,True,True,False
normal,throughput_first,8,cell-east,cell-east:ai-edge,ai_edge,3.0522,1.0,True,False,False,False,True,False
normal,throughput_first,8,cell-east,cell-east:broadband,broadband,3.4191,0.9568,True,False,False,False,False,False
normal,throughput_first,8,cell-east,cell-east:background,background,7.2145,0.5103,False,False,False,False,False,False
normal,throughput_first,9,cell-west,cell-west:mission,mission_critical,3.0579,1.0,True,False,False,True,True,False
normal,throughput_first,9,cell-west,cell-west:ai-edge,ai_edge,3.0579,1.0,True,False,False,False,True,False
normal,throughput_first,9,cell-west,cell-west:broadband,broadband,3.0579,1.0,True,False,False,False,False,False
normal,throughput_first,9,cell-west,cell-west:background,background,6.7509,0.5655,False,False,False,False,False,False
normal,throughput_first,9,cell-central,cell-central:mission,mission_critical,3.0579,1.0,True,False,False,True,True,False
normal,throughput_first,9,cell-central,cell-central:ai-edge,ai_edge,3.0579,1.0,True,False,False,False,True,False
normal,throughput_first,9,cell-central,cell-central:broadband,broadband,3.2765,0.9743,True,False,False,False,False,False
normal,throughput_first,9,cell-central,cell-central:background,background,7.1412,0.5196,False,False,False,False,False,False
normal,throughput_first,9,cell-east,cell-east:mission,mission_critical,3.0579,1.0,True,False,False,True,True,False
normal,throughput_first,9,cell-east,cell-east:ai-edge,ai_edge,3.0579,1.0,True,False,False,False,True,False
normal,throughput_first,9,cell-east,cell-east:broadband,broadband,3.0579,1.0,True,False,False,False,False,False
normal,throughput_first,9,cell-east,cell-east:background,background,6.5151,0.5933,False,False,False,False,False,False
normal,throughput_first,10,cell-west,cell-west:mission,mission_critical,3.1741,1.0,True,False,False,True,True,False
normal,throughput_first,10,cell-west,cell-west:ai-edge,ai_edge,3.1741,1.0,True,False,False,False,True,False
normal,throughput_first,10,cell-west,cell-west:broadband,broadband,3.2091,0.9959,True,False,False,False,False,False
normal,throughput_first,10,cell-west,cell-west:background,background,7.1594,0.5311,False,False,False,False,False,False
normal,throughput_first,10,cell-central,cell-central:mission,mission_critical,3.1741,1.0,True,False,False,True,True,False
normal,throughput_first,10,cell-central,cell-central:ai-edge,ai_edge,3.1741,1.0,True,False,False,False,True,False
normal,throughput_first,10,cell-central,cell-central:broadband,broadband,3.1759,0.9998,True,False,False,False,False,False
normal,throughput_first,10,cell-central,cell-central:background,background,7.1417,0.5332,False,False,False,False,False,False
normal,throughput_first,10,cell-east,cell-east:mission,mission_critical,3.1741,1.0,True,False,False,True,True,False
normal,throughput_first,10,cell-east,cell-east:ai-edge,ai_edge,3.1741,1.0,True,False,False,False,True,False
normal,throughput_first,10,cell-east,cell-east:broadband,broadband,3.2033,0.9966,True,False,False,False,False,False
normal,throughput_first,10,cell-east,cell-east:background,background,7.1563,0.5315,False,False,False,False,False,False
normal,throughput_first,11,cell-west,cell-west:mission,mission_critical,3.0637,1.0,True,False,False,True,True,False
normal,throughput_first,11,cell-west,cell-west:ai-edge,ai_edge,3.0637,1.0,True,False,False,False,True,False
normal,throughput_first,11,cell-west,cell-west:broadband,broadband,3.0637,1.0,True,False,False,False,False,False
normal,throughput_first,11,cell-west,cell-west:background,background,6.313,0.6177,False,False,False,False,False,False
normal,throughput_first,11,cell-central,cell-central:mission,mission_critical,3.0637,1.0,True,False,False,True,True,False
normal,throughput_first,11,cell-central,cell-central:ai-edge,ai_edge,3.0637,1.0,True,False,False,False,True,False
normal,throughput_first,11,cell-central,cell-central:broadband,broadband,3.0637,1.0,True,False,False,False,False,False
normal,throughput_first,11,cell-central,cell-central:background,background,6.4636,0.6,False,False,False,False,False,False
normal,throughput_first,11,cell-east,cell-east:mission,mission_critical,3.0637,1.0,True,False,False,True,True,False
normal,throughput_first,11,cell-east,cell-east:ai-edge,ai_edge,3.0637,1.0,True,False,False,False,True,False
normal,throughput_first,11,cell-east,cell-east:broadband,broadband,3.5621,0.9414,True,False,False,False,False,False
normal,throughput_first,11,cell-east,cell-east:background,background,7.2962,0.5021,False,False,False,False,False,False
normal,throughput_first,12,cell-west,cell-west:mission,mission_critical,3.0502,1.0,True,False,False,True,True,False
normal,throughput_first,12,cell-west,cell-west:ai-edge,ai_edge,3.0502,1.0,True,False,False,False,True,False
normal,throughput_first,12,cell-west,cell-west:broadband,broadband,3.0502,1.0,True,False,False,False,False,False
normal,throughput_first,12,cell-west,cell-west:background,background,6.3816,0.6081,False,False,False,False,False,False
normal,throughput_first,12,cell-central,cell-central:mission,mission_critical,3.0502,1.0,True,False,False,True,True,False
normal,throughput_first,12,cell-central,cell-central:ai-edge,ai_edge,3.0502,1.0,True,False,False,False,True,False
normal,throughput_first,12,cell-central,cell-central:broadband,broadband,3.1055,0.9935,True,False,False,False,False,False
normal,throughput_first,12,cell-central,cell-central:background,background,7.0464,0.5299,False,False,False,False,False,False
normal,throughput_first,12,cell-east,cell-east:mission,mission_critical,3.0502,1.0,True,False,False,True,True,False
normal,throughput_first,12,cell-east,cell-east:ai-edge,ai_edge,3.0502,1.0,True,False,False,False,True,False
normal,throughput_first,12,cell-east,cell-east:broadband,broadband,3.0502,1.0,True,False,False,False,False,False
normal,throughput_first,12,cell-east,cell-east:background,background,6.6758,0.5735,False,False,False,False,False,False
normal,throughput_first,13,cell-west,cell-west:mission,mission_critical,3.0656,1.0,True,False,False,True,True,False
normal,throughput_first,13,cell-west,cell-west:ai-edge,ai_edge,3.0656,1.0,True,False,False,False,True,False
normal,throughput_first,13,cell-west,cell-west:broadband,broadband,3.0656,1.0,True,False,False,False,False,False
normal,throughput_first,13,cell-west,cell-west:background,background,6.341,0.6147,False,False,False,False,False,False
normal,throughput_first,13,cell-central,cell-central:mission,mission_critical,3.0656,1.0,True,False,False,True,True,False
normal,throughput_first,13,cell-central,cell-central:ai-edge,ai_edge,3.0656,1.0,True,False,False,False,True,False
normal,throughput_first,13,cell-central,cell-central:broadband,broadband,3.124,0.9931,True,False,False,False,False,False
normal,throughput_first,13,cell-central,cell-central:background,background,7.0634,0.5297,False,False,False,False,False,False
normal,throughput_first,13,cell-east,cell-east:mission,mission_critical,3.0656,1.0,True,False,False,True,True,False
normal,throughput_first,13,cell-east,cell-east:ai-edge,ai_edge,3.0656,1.0,True,False,False,False,True,False
normal,throughput_first,13,cell-east,cell-east:broadband,broadband,3.2744,0.9754,True,False,False,False,False,False
normal,throughput_first,13,cell-east,cell-east:background,background,7.1436,0.5202,False,False,False,False,False,False
normal,throughput_first,14,cell-west,cell-west:mission,mission_critical,3.0637,1.0,True,False,False,True,True,False
normal,throughput_first,14,cell-west,cell-west:ai-edge,ai_edge,3.0637,1.0,True,False,False,False,True,False
normal,throughput_first,14,cell-west,cell-west:broadband,broadband,3.0637,1.0,True,False,False,False,False,False
normal,throughput_first,14,cell-west,cell-west:background,background,6.5188,0.5935,False,False,False,False,False,False
normal,throughput_first,14,cell-central,cell-central:mission,mission_critical,3.0637,1.0,True,False,False,True,True,False
normal,throughput_first,14,cell-central,cell-central:ai-edge,ai_edge,3.0637,1.0,True,False,False,False,True,False
normal,throughput_first,14,cell-central,cell-central:broadband,broadband,3.4672,0.9525,True,False,False,False,False,False
normal,throughput_first,14,cell-central,cell-central:background,background,7.2456,0.508,False,False,False,False,False,False
normal,throughput_first,14,cell-east,cell-east:mission,mission_critical,3.0637,1.0,True,False,False,True,True,False
normal,throughput_first,14,cell-east,cell-east:ai-edge,ai_edge,3.0637,1.0,True,False,False,False,True,False
normal,throughput_first,14,cell-east,cell-east:broadband,broadband,3.0637,1.0,True,False,False,False,False,False
normal,throughput_first,14,cell-east,cell-east:background,background,6.5518,0.5896,False,False,False,False,False,False
